incident_id,year,month,airline,manufacturer,manufacture_year,incident_type,primary_cause,is_fatal
AV021036,1973,6,Sabena,Boeing,1990,Turbulence,crew error,0
AV021037,1993,7,TUI Airways,Ilyushin,1982,Turbulence,crew error,0
AV021038,2000,13,Thomas Cook Airlines,Fokker,1993,Controlled Flight into Terrain (CFIT),navigation,2
AV021039,1976,8,Conviasa,Hawker,1964,Controlled Flight into Terrain (CFIT),crew error,1
AV021040,1985,6,Kenya Airways,Pilatus,1990,Loss of Control - Inflight (LOC-I),weather,1
-,1990,9,Batik Air,Embraer,1990,Runway Incursion,ATC error,0
AV021042,1984,1,WestJet,Airbus,1980,Engine Failure,manufacturing,0
AV021043,2009,10,Air Algérie,Cessna,2004,Loss of Control - Inflight (LOC-I),mechanical,0
AV021044,1975,2,Spanair,Airbus,1970,Loss of Control - Inflight (LOC-I),crew error,1
AV021045,2002,8,Eurowings,Boeing,2010,Engine Failure,manufacturing,0
AV021046,2002,1,IndiGo,Airbus,1990,Sabotage / Terrorism,security breach,0
AV021047,1986,12,Transavia,ATR,1983,Controlled Flight into Terrain (CFIT),weather,1
AV021048,1989,1,Transavia,Vickers,1979,Engine Failure,maintenance,0
AV021049,1975,5,Thai Airways,Airbus,2000,Engine Failure,mechanical,1
AV021050,1976,11,Lufthansa,ATR,1980,Midair Collision,ATC error,1
AV021051,1989,5,Saurya Airlines,Boeing,1980,Controlled Flight into Terrain (CFIT),weather,1
AV021052,1977,8,Cebu Pacific,Boeing,2010,Runway Excursion,crew error,0
AV021053,2004,12,Iberia,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,0
AV021054,1993,13,Air China,Yakovlev,1980,Controlled Flight into Terrain (CFIT),weather,2
AV021055,1971,3,Nepal Airlines,McDonnell Douglas,1990,Turbulence,crew error,0
AV021056,1982,11,Monarch Airlines,Boeing,1971,Icing,crew error,1
AV021057,2008,2,Qatar Airways,Fokker,1999,Icing,crew error,0
AV021058,1979,5,Frontier Airlines,Sukhoi,2010,Engine Failure,manufacturing,1
AV021059,1998,13,Ural Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,2
AV021060,1973,13,Air Canada,Boeing,1980,Structural Failure,fatigue,2
AV021061,2015,11,Tarom,Boeing,1998,Bird Strike,environmental,0
AV021062,1986,3,United Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),crew error,0
AV021063,1988,13,Malév,Airbus,1990,Engine Failure,manufacturing,2
AV021064,1991,13,AirAsia,Airbus,1990,Cargo Issue,dangerous goods,2
AV021065,1982,10,Vietjet,Tupolev,1976,Icing,de-icing failure,-1
AV021066,1999,11,EgyptAir,Antonov,1977,Controlled Flight into Terrain (CFIT),crew error,1
AV021067,1970,3,Aer Lingus,Airbus,1990,Structural Failure,fatigue,1
AV021068,1975,9,Conviasa,Bombardier,2000,Loss of Control - Inflight (LOC-I),weather,-1
AV021069,1976,12,Croatia Airlines,Cessna,1980,Controlled Flight into Terrain (CFIT),crew error,1
AV021070,1994,5,IndiGo,Cessna,1986,Engine Failure,mechanical,-1
-,2011,2,Royal Air Maroc,COMAC,2020,Bird Strike,wildlife,0
AV021072,1972,10,China Southern,BAC/Aero,1970,Loss of Control - Inflight (LOC-I),weather,1
-,2008,5,Avianca,COMAC,2020,Runway Excursion,crew error,0
AV021074,2005,13,Ethiopian Airlines,Ilyushin,1987,Loss of Control - Inflight (LOC-I),weather,2
AV021075,1972,6,Yeti Airlines,Tupolev,1970,Gear Failure,maintenance,0
AV021076,1974,13,Air Koryo,Embraer,1990,Controlled Flight into Terrain (CFIT),navigation,2
AV021077,1982,9,Mexicana de Aviación,Boeing,1980,Loss of Control - Inflight (LOC-I),mechanical,-1
AV021078,1973,11,Qantas,Embraer,2000,Gear Failure,maintenance,0
-,2001,3,Sky Express,Antonov,1986,Controlled Flight into Terrain (CFIT),weather,0
AV021080,1988,8,Qantas,Boeing,1990,Runway Excursion,weather,0
-,1984,4,Eurowings,ATR,1980,Controlled Flight into Terrain (CFIT),weather,1
AV021082,1999,1,MIAT Mongolian,Boeing,1990,Cargo Issue,loading error,0
AV021083,1980,10,Swiss International,Airbus,1990,Runway Excursion,runway condition,0
AV021084,2009,13,Aeromexico,Boeing,2003,Fire / Smoke,mechanical,2
AV021085,1995,10,Aviaco,Airbus,2010,Loss of Control - Inflight (LOC-I),weather,1
AV021086,1982,2,TWA,Beechcraft,1980,Bird Strike,environmental,0
AV021087,1989,13,Thomas Cook Airlines,Boeing,2000,Midair Collision,ATC error,2
AV021088,1978,3,SpiceJet,McDonnell Douglas,1980,Loss of Control - Inflight (LOC-I),weather,1
AV021089,2022,8,Air Transat,Boeing,2020,Windshear / Microburst,crew error,0
AV021090,1985,1,Air China,Boeing,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021091,2012,1,Iberia,Airbus,2008,Turbulence,weather,0
-,2021,4,Japan Airlines,Airbus,2003,Engine Failure,maintenance,0
AV021093,1989,4,AirAsia,Ilyushin,1976,Fire / Smoke,electrical,0
AV021094,1999,9,Qatar Airways,Fokker,1980,Fuel Exhaustion,dispatch error,0
AV021095,1991,2,Air France,ATR,1980,Loss of Control - Inflight (LOC-I),mechanical,0
AV021096,1973,7,EgyptAir,COMAC,2020,Turbulence,weather,0
AV021097,2018,9,LOT Polish Airlines,Saab,2003,Runway Excursion,crew error,0
AV021098,1986,4,SriLankan Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV021099,2011,9,SpiceJet,Antonov,1999,Loss of Control - Inflight (LOC-I),mechanical,0
AV021100,1995,13,China Eastern,Boeing,1990,Runway Excursion,runway condition,2
AV021101,1973,7,Cebu Pacific,Boeing,1970,Runway Incursion,ground vehicle,0
-,1985,12,Transavia,Cessna,1982,Runway Incursion,ATC error,0
AV021103,1976,2,Biman Bangladesh,McDonnell Douglas,1980,Runway Excursion,crew error,0
AV021104,1975,8,Ural Airlines,Embraer,2000,Engine Failure,manufacturing,0
AV021105,1998,6,Sunwing Airlines,Boeing,1980,Loss of Control - Inflight (LOC-I),crew error,1
-,1971,8,Biman Bangladesh,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021107,2019,9,Singapore Airlines,Airbus,2006,Turbulence,crew error,0
AV021108,1986,6,Air Arabia,Boeing,1980,Sabotage / Terrorism,terrorism,1
AV021109,1987,12,Southwest Airlines,Boeing,1978,Runway Excursion,crew error,0
AV021110,1980,7,Emirates,ATR,1980,Runway Excursion,crew error,0
AV021111,1972,5,Emirates,Fokker,1980,Runway Excursion,weather,-1
AV021112,1992,9,Croatia Airlines,Yakovlev,1980,Runway Incursion,ground vehicle,-1
AV021113,1982,6,Sky Express,Boeing,2010,Loss of Control - Inflight (LOC-I),weather,1
-,1994,12,Azal,BAC,1987,Turbulence,crew error,0
-,1990,2,Allegiant Air,Sud Aviation,1974,Runway Excursion,runway condition,0
AV021116,1977,13,Biman Bangladesh,Boeing,1990,Structural Failure,maintenance,2
AV021117,1986,13,Flydubai,Airbus,1990,Turbulence,weather,2
AV021118,1980,6,Air Koryo,Airbus,2010,Engine Failure,maintenance,-1
AV021119,1978,2,Vietjet,Airbus,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV021120,2001,2,easyJet,Airbus,1986,Controlled Flight into Terrain (CFIT),weather,0
AV021121,1970,11,Lion Air,Boeing,1960,Loss of Control - Inflight (LOC-I),mechanical,1
AV021122,1979,7,Cathay Pacific,Airbus,1980,Controlled Flight into Terrain (CFIT),weather,0
AV021123,1989,3,Vueling,Antonov,1986,Loss of Control - Inflight (LOC-I),mechanical,1
-,1987,9,TAME,McDonnell Douglas,1990,Engine Failure,manufacturing,0
AV021125,2017,1,Batik Air,Embraer,2003,Engine Failure,mechanical,0
AV021126,2007,3,Avianca,Boeing,2010,Fuel Exhaustion,crew error,0
AV021127,2000,3,Air Koryo,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021128,1988,4,Royal Air Maroc,ATR,1980,Controlled Flight into Terrain (CFIT),crew error,0
AV021129,1985,5,Allegiant Air,Fokker,1980,Turbulence,crew error,0
AV021130,1971,8,Spanair,Airbus,1990,Gear Failure,mechanical,0
AV021131,2005,12,Sky Express,Convair,2005,Structural Failure,manufacturing,-1
AV021132,1985,8,American Airlines,Airbus,2010,Runway Excursion,crew error,0
AV021133,1981,10,Singapore Airlines,Airbus,1990,Engine Failure,manufacturing,0
AV021134,1993,13,Ansett Australia,McDonnell Douglas,1983,Windshear / Microburst,weather,2
-,2000,10,Aeromexico,Boeing,2010,Turbulence,weather,0
-,1989,10,LAN Peru,Vickers,1982,Loss of Control - Inflight (LOC-I),crew error,0
AV021137,1975,10,Flydubai,Airbus,2010,Controlled Flight into Terrain (CFIT),weather,1
AV021138,2014,9,Lion Air,COMAC,2020,Runway Incursion,ATC error,0
AV021139,1973,1,LAN Peru,BAC/Aero,1970,Engine Failure,mechanical,0
AV021140,2020,4,Aeroflot,McDonnell Douglas,2004,Midair Collision,TCAS failure,-1
AV021141,1986,2,MIAT Mongolian,Boeing,2010,Engine Failure,mechanical,0
AV021142,2017,1,WestJet,Convair,2002,Midair Collision,TCAS failure,0
AV021143,2014,2,Aer Lingus,Boeing,2010,Midair Collision,crew error,0
AV021144,1984,11,Japan Airlines,Ilyushin,1970,Controlled Flight into Terrain (CFIT),navigation,1
AV021145,2004,5,S7 Airlines,Embraer,2000,Windshear / Microburst,weather,1
AV021146,1973,2,Philippine Airlines,Airbus,1970,Engine Failure,mechanical,1
AV021147,1972,12,Adria Airways,Vickers,1950,Runway Excursion,runway condition,0
AV021148,1982,4,American Airlines,Sukhoi,2010,Bird Strike,environmental,0
AV021149,1993,7,American Airlines,Yakovlev,1990,Cargo Issue,loading error,0
AV021150,1970,9,IndiGo,Dornier,1990,Controlled Flight into Terrain (CFIT),navigation,1
-,1988,12,Air Canada,Airbus,1990,Icing,de-icing failure,0
AV021152,2021,10,Aviaco,Boeing,2016,Runway Incursion,crew error,0
AV021153,2008,2,Turkish Airlines,Convair,1983,Controlled Flight into Terrain (CFIT),weather,0
AV021154,1978,12,IndiGo,Bombardier,2000,Runway Excursion,runway condition,0
AV021155,1989,8,Ryanair,Hawker,1979,Engine Failure,manufacturing,1
AV021156,1975,9,easyJet,McDonnell Douglas,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021157,1979,7,Sabena,Boeing,1970,Runway Excursion,crew error,0
AV021158,2015,1,LAN Peru,Vickers,2010,Loss of Control - Inflight (LOC-I),crew error,0
-,2024,10,Singapore Airlines,Airbus,2015,Windshear / Microburst,crew error,0
-,1978,5,S7 Airlines,Douglas,1968,Runway Incursion,ground vehicle,0
AV021161,1977,4,Swissair,Lockheed,1971,Fire / Smoke,cargo,0
-,1983,9,IndiGo,Vickers,1973,Controlled Flight into Terrain (CFIT),crew error,1
AV021163,1986,4,Emirates,McDonnell Douglas,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV021164,1973,1,Cubana,Boeing,1970,Runway Incursion,ground vehicle,0
AV021165,1975,2,Sunwing Airlines,Airbus,1980,Turbulence,weather,0
AV021166,1985,1,Swissair,Airbus,1990,Windshear / Microburst,weather,0
AV021167,1978,4,KLM,Boeing,1990,Controlled Flight into Terrain (CFIT),navigation,0
AV021168,2007,13,Wizz Air,Embraer,2000,Runway Excursion,weather,2
AV021169,2000,2,Air France,Boeing,1985,Runway Incursion,ATC error,0
AV021170,1989,5,Scandinavian Airlines,Airbus,1970,Bird Strike,environmental,-1
AV021171,1985,8,Yeti Airlines,Pilatus,1990,Engine Failure,maintenance,0
AV021172,2006,8,TAME,Boeing,2010,Runway Excursion,crew error,0
AV021173,1975,10,SpiceJet,De Havilland,1970,Cargo Issue,loading error,0
AV021174,2010,8,Biman Bangladesh,ATR,1994,Controlled Flight into Terrain (CFIT),weather,0
AV021175,1971,4,Allegiant Air,Fokker,1990,Engine Failure,maintenance,0
AV021176,2015,1,Cubana,Boeing,1990,Controlled Flight into Terrain (CFIT),crew error,-1
AV021177,1974,1,SpiceJet,Boeing,1990,Bird Strike,environmental,0
AV021178,2005,3,Aeromexico,De Havilland,2000,Runway Incursion,ATC error,0
-,1970,12,Swiss International,McDonnell Douglas,1980,Controlled Flight into Terrain (CFIT),navigation,-1
AV021180,2005,8,Avianca,Embraer,1990,Cargo Issue,dangerous goods,0
AV021181,1992,9,easyJet,Boeing,1980,Loss of Control - Inflight (LOC-I),mechanical,0
AV021182,1970,13,Southwest Airlines,Boeing,1970,Bird Strike,environmental,2
-,2002,1,Saurya Airlines,Let,1990,Fire / Smoke,electrical,0
AV021184,1973,2,GOL Airlines,Bombardier,1990,Controlled Flight into Terrain (CFIT),crew error,1
AV021185,1989,12,ASKY Airlines,Airbus,1980,Controlled Flight into Terrain (CFIT),weather,1
AV021186,1981,11,Wizz Air,Britten-Norman,1971,Icing,de-icing failure,1
AV021187,2001,12,Cathay Pacific,De Havilland,1980,Runway Incursion,ground vehicle,0
AV021188,2008,8,Frontier Airlines,Bombardier,1991,Controlled Flight into Terrain (CFIT),navigation,0
AV021189,1986,3,Malév,Boeing,1970,Turbulence,weather,0
AV021190,2001,8,TUI Airways,Boeing,1993,Loss of Control - Inflight (LOC-I),weather,0
-,2014,2,Japan Airlines,Boeing,2006,Runway Incursion,crew error,0
AV021192,1997,4,Philippine Airlines,Airbus,2010,Icing,crew error,1
AV021193,1981,8,Air Canada,Tupolev,1973,Runway Excursion,runway condition,0
AV021194,1986,10,Ural Airlines,Airbus,1980,Engine Failure,manufacturing,0
AV021195,1977,11,Ural Airlines,Boeing,1990,Bird Strike,wildlife,0
AV021196,1986,2,Emirates,Tupolev,1970,Runway Excursion,crew error,0
AV021197,1978,11,Saurya Airlines,McDonnell Douglas,1990,Loss of Control - Inflight (LOC-I),mechanical,1
AV021198,2004,4,Avianca,Boeing,2001,Controlled Flight into Terrain (CFIT),weather,1
AV021199,1993,13,Yeti Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),weather,-1
AV021200,1994,12,Pakistan International,Boeing,1980,Bird Strike,environmental,0
AV021201,1973,7,Cebu Pacific,Boeing,2010,Controlled Flight into Terrain (CFIT),weather,1
AV021202,1970,7,Aeroflot,Yakovlev,1980,Runway Incursion,ground vehicle,0
AV021203,2003,2,Croatia Airlines,Fokker,1989,Runway Excursion,weather,0
AV021204,1990,6,Ansett Australia,Airbus,2000,Runway Excursion,weather,0
AV021205,2016,3,Monarch Airlines,Embraer,2002,Engine Failure,mechanical,0
AV021206,1989,2,Finnair,Sud Aviation,1975,Loss of Control - Inflight (LOC-I),weather,0
AV021207,1977,4,Allegiant Air,BAC/Aero,1974,Turbulence,weather,0
AV021208,1997,11,Lion Air,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021209,1997,2,Air Arabia,Sud Aviation,1991,Loss of Control - Inflight (LOC-I),crew error,1
AV021210,1972,9,China Southern,Embraer,2000,Controlled Flight into Terrain (CFIT),crew error,1
-,1997,5,Ethiopian Airlines,Bombardier,1990,Loss of Control - Inflight (LOC-I),weather,0
AV021212,1977,11,Varig,Boeing,2010,Controlled Flight into Terrain (CFIT),navigation,1
AV021213,1978,12,Conviasa,Boeing,1975,Icing,crew error,1
AV021214,1971,11,Allegiant Air,Cessna,1980,Fire / Smoke,cargo,0
AV021215,1994,1,Allegiant Air,McDonnell Douglas,1980,Gear Failure,maintenance,0
AV021216,1999,13,AirAsia,Boeing,2010,Structural Failure,manufacturing,2
-,1977,6,Cathay Pacific,Ilyushin,1970,Loss of Control - Inflight (LOC-I),crew error,0
AV021218,2003,11,Condor,BAC,2000,Engine Failure,manufacturing,0
AV021219,2001,1,Nepal Airlines,Boeing,1991,Controlled Flight into Terrain (CFIT),weather,1
AV021220,1984,6,Olympic Airways,Boeing,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV021221,1972,11,China Southern,De Havilland,1980,Fire / Smoke,electrical,-1
-,1979,10,Korean Air,Boeing,2010,Loss of Control - Inflight (LOC-I),crew error,1
AV021223,1975,2,Cathay Pacific,Boeing,1980,Runway Incursion,ATC error,0
AV021224,2019,10,LATAM Airlines,Boeing,2015,Cargo Issue,dangerous goods,1
AV021225,2005,4,KLM,Sud Aviation,2000,Controlled Flight into Terrain (CFIT),weather,0
AV021226,1972,8,LOT Polish Airlines,BAC/Aero,1970,Gear Failure,mechanical,0
AV021227,1988,11,Tarom,ATR,2010,Loss of Control - Inflight (LOC-I),weather,1
AV021228,1979,7,Turkish Airlines,Boeing,1971,Controlled Flight into Terrain (CFIT),weather,1
AV021229,1971,11,TWA,ATR,2010,Controlled Flight into Terrain (CFIT),crew error,1
-,1981,10,TAAG Angola Airlines,Boeing,2000,Turbulence,crew error,0
AV021231,1974,8,TAAG Angola Airlines,Dornier,1990,Runway Excursion,runway condition,1
AV021232,1977,1,Vietnam Airlines,Ilyushin,1970,Runway Excursion,weather,0
AV021233,1981,9,Avianca,Antonov,1980,Loss of Control - Inflight (LOC-I),weather,1
AV021234,1984,1,Etihad Airways,Yakovlev,1980,Engine Failure,mechanical,1
AV021235,1987,8,Rossiya Airlines,Boeing,2010,Loss of Control - Inflight (LOC-I),mechanical,-1
AV021236,1989,5,Alitalia,Hawker,1980,Runway Excursion,weather,-1
AV021237,1983,8,Vietjet,Airbus,1990,Gear Failure,mechanical,0
AV021238,1988,13,IndiGo,Dornier,1990,Loss of Control - Inflight (LOC-I),crew error,2
AV021239,1985,10,Air China,Pilatus,1990,Loss of Control - Inflight (LOC-I),weather,1
AV021240,2019,2,Ethiopian Airlines,Boeing,2011,Turbulence,crew error,0
AV021241,1972,4,Spirit Airlines,Tupolev,1970,Loss of Control - Inflight (LOC-I),weather,1
AV021242,1992,12,Transavia,Boeing,2000,Loss of Control - Inflight (LOC-I),mechanical,0
AV021243,1976,5,Ansett Australia,Pilatus,1990,Runway Excursion,weather,0
AV021244,1983,12,Air Berlin,Airbus,1990,Bird Strike,environmental,-1
AV021245,1990,11,Allegiant Air,Boeing,1979,Runway Excursion,runway condition,0
AV021246,2001,10,GOL Airlines,Airbus,1993,Engine Failure,manufacturing,0
AV021247,2021,6,Cameroon Airlines,Airbus,2001,Controlled Flight into Terrain (CFIT),crew error,0
AV021248,1988,11,Japan Airlines,Airbus,1990,Engine Failure,manufacturing,0
AV021249,1978,11,TAP Air Portugal,Boeing,2010,Sabotage / Terrorism,security breach,1
AV021250,2003,1,Air Berlin,Ilyushin,1989,Turbulence,weather,0
AV021251,1977,4,Kenya Airways,COMAC,2020,Turbulence,crew error,0
-,1988,3,TAME,Bombardier,2000,Runway Incursion,crew error,0
AV021253,2007,4,Royal Air Maroc,CASA,2001,Fuel Exhaustion,crew error,0
AV021254,1984,10,Swissair,Hawker,1972,Loss of Control - Inflight (LOC-I),weather,1
AV021255,1990,3,Nepal Airlines,Douglas,1981,Runway Incursion,crew error,0
AV021256,1974,4,Cameroon Airlines,Boeing,1962,Loss of Control - Inflight (LOC-I),crew error,-1
AV021257,1971,11,Air Koryo,Beechcraft,1980,Turbulence,weather,-1
AV021258,2022,10,Delta Air Lines,Vickers,2006,Loss of Control - Inflight (LOC-I),weather,-1
-,1976,12,Qantas,Bombardier,1990,Cargo Issue,dangerous goods,0
AV021260,1981,3,Citilink,Airbus,1981,Controlled Flight into Terrain (CFIT),navigation,0
AV021261,1988,5,Varig,Vickers,1980,Turbulence,crew error,0
-,1983,2,Transavia,BAC,1975,Runway Excursion,weather,1
AV021263,1973,5,LOT Polish Airlines,McDonnell Douglas,1990,Bird Strike,wildlife,0
AV021264,1976,5,Olympic Airways,BAC,1964,Controlled Flight into Terrain (CFIT),weather,1
AV021265,1988,2,Vueling,Tupolev,1966,Controlled Flight into Terrain (CFIT),crew error,0
AV021266,1985,6,Air India,McDonnell Douglas,1971,Runway Excursion,weather,0
AV021267,2004,3,WestJet,Ilyushin,1978,Loss of Control - Inflight (LOC-I),mechanical,0
AV021268,1980,11,United Airlines,Vickers,1970,Runway Incursion,crew error,0
AV021269,2017,3,Citilink,Boeing,2006,Runway Incursion,crew error,0
AV021270,1979,12,Air Berlin,Fokker,1979,Loss of Control - Inflight (LOC-I),weather,1
AV021271,1981,5,Ural Airlines,Boeing,1980,Engine Failure,mechanical,0
AV021272,2018,1,Flybe,Boeing,2010,Runway Incursion,ATC error,0
AV021273,2007,1,Frontier Airlines,Bombardier,2000,Loss of Control - Inflight (LOC-I),weather,1
AV021274,1981,11,ANA,Airbus,1990,Turbulence,crew error,0
AV021275,1984,2,TAAG Angola Airlines,Airbus,1980,Runway Incursion,crew error,0
AV021276,2007,7,AirAsia,Let,1996,Structural Failure,maintenance,0
-,1972,5,Transavia,Airbus,1980,Windshear / Microburst,weather,-1
AV021278,1980,6,Air France,CASA,1980,Sabotage / Terrorism,terrorism,-1
AV021279,1989,1,Air Algérie,Airbus,2010,Controlled Flight into Terrain (CFIT),weather,0
-,2006,1,Aeroflot,Douglas,1984,Fire / Smoke,electrical,0
AV021281,1991,10,Pakistan International,Britten-Norman,1977,Loss of Control - Inflight (LOC-I),crew error,1
AV021282,1987,2,Spirit Airlines,Convair,1978,Engine Failure,maintenance,0
AV021283,2019,9,Vietnam Airlines,Boeing,2009,Fire / Smoke,cargo,0
AV021284,1974,6,Kenya Airways,Beechcraft,1980,Runway Excursion,runway condition,0
AV021285,2002,3,Nepal Airlines,Bombardier,2000,Runway Excursion,runway condition,0
AV021286,1974,8,Olympic Airways,Airbus,1970,Structural Failure,manufacturing,1
-,1999,6,Varig,Airbus,2010,Runway Incursion,ground vehicle,0
AV021288,1990,9,Air Koryo,Yakovlev,1988,Engine Failure,mechanical,1
AV021289,1979,13,Malév,De Havilland,1977,Windshear / Microburst,crew error,2
AV021290,1990,7,British Airways,Boeing,1980,Fire / Smoke,cargo,-1
AV021291,2010,11,Batik Air,Airbus,2010,Turbulence,crew error,0
AV021292,1987,4,Allegiant Air,Boeing,1972,Loss of Control - Inflight (LOC-I),weather,1
-,1970,13,Qantas,Cessna,1980,Runway Excursion,weather,2
AV021294,1971,5,Delta Air Lines,ATR,1980,Controlled Flight into Terrain (CFIT),crew error,1
AV021295,1994,12,Nepal Airlines,Yakovlev,1980,Controlled Flight into Terrain (CFIT),weather,1
AV021296,1996,8,Turkish Airlines,McDonnell Douglas,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV021297,1984,13,Yeti Airlines,ATR,1980,Gear Failure,maintenance,2
AV021298,1978,13,British Airways,ATR,1980,Loss of Control - Inflight (LOC-I),weather,2
AV021299,1998,5,Ethiopian Airlines,McDonnell Douglas,1990,Midair Collision,ATC error,1
-,1980,9,Qantas,Airbus,1990,Loss of Control - Inflight (LOC-I),weather,0
AV021301,1972,5,Vueling,BAC/Aero,1970,Gear Failure,maintenance,0
AV021302,1984,1,ANA,Airbus,2010,Midair Collision,ATC error,0
AV021303,1989,9,Turkish Airlines,COMAC,2020,Controlled Flight into Terrain (CFIT),weather,0
AV021304,2019,5,Asiana Airlines,Boeing,2015,Controlled Flight into Terrain (CFIT),navigation,0
AV021305,1992,6,Saurya Airlines,Cessna,1980,Bird Strike,environmental,0
AV021306,1977,1,Swiss International,Airbus,1980,Sabotage / Terrorism,security breach,1
AV021307,2006,11,LOT Polish Airlines,Fokker,1991,Runway Excursion,runway condition,1
AV021308,1980,8,Flydubai,Cessna,1972,Controlled Flight into Terrain (CFIT),crew error,1
AV021309,2019,6,Monarch Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV021310,1981,2,Eurowings,Boeing,1978,Controlled Flight into Terrain (CFIT),crew error,0
AV021311,2013,7,Ryanair,McDonnell Douglas,2007,Midair Collision,ATC error,0
AV021312,2009,5,Azal,De Havilland,2003,Windshear / Microburst,weather,0
AV021313,2008,3,TUI Airways,Airbus,1988,Runway Incursion,ATC error,0
AV021314,1971,2,Air France,Dornier,1990,Windshear / Microburst,crew error,0
AV021315,2007,12,Ryanair,Fokker,1995,Controlled Flight into Terrain (CFIT),crew error,0
AV021316,1998,12,Qantas,Hawker,1993,Engine Failure,mechanical,0
AV021317,1981,12,Air India,Airbus,1990,Runway Excursion,crew error,0
AV021318,1987,1,TAME,Boeing,1980,Engine Failure,mechanical,0
AV021319,1994,9,Mexicana de Aviación,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,1
AV021320,2017,11,Avianca,Hawker,2001,Sabotage / Terrorism,terrorism,0
AV021321,2002,4,Air Astana,Boeing,1987,Controlled Flight into Terrain (CFIT),weather,0
AV021322,1985,7,Malév,McDonnell Douglas,1990,Gear Failure,maintenance,0
AV021323,1995,11,EgyptAir,Vickers,1988,Controlled Flight into Terrain (CFIT),navigation,0
AV021324,1976,6,Swiss International,Airbus,2010,Fire / Smoke,mechanical,0
AV021325,1985,11,Swissair,Airbus,1990,Engine Failure,maintenance,0
AV021326,2003,13,Swiss International,Piper,2001,Controlled Flight into Terrain (CFIT),crew error,2
AV021327,1993,7,EgyptAir,Cessna,1986,Loss of Control - Inflight (LOC-I),weather,0
AV021328,2002,13,Singapore Airlines,Douglas,1985,Runway Incursion,ATC error,2
AV021329,1988,1,Sunwing Airlines,Airbus,1990,Structural Failure,fatigue,1
AV021330,1983,6,Eastern Air Lines,Tupolev,1975,Runway Incursion,crew error,0
AV021331,1999,11,Varig,Boeing,1984,Cargo Issue,loading error,0
AV021332,1973,13,Biman Bangladesh,Boeing,1980,Fuel Exhaustion,dispatch error,2
-,2021,2,Philippine Airlines,Sukhoi,2016,Runway Incursion,ground vehicle,0
AV021334,2017,1,Azal,Yakovlev,1997,Runway Incursion,crew error,0
-,2010,12,Aeromexico,McDonnell Douglas,2000,Fire / Smoke,cargo,0
AV021336,2010,1,Olympic Airways,CASA,1995,Windshear / Microburst,weather,0
AV021337,1988,9,LATAM Airlines,McDonnell Douglas,1990,Engine Failure,mechanical,0
AV021338,1988,12,Avianca,Boeing,1980,Runway Excursion,crew error,0
AV021339,2005,1,Saurya Airlines,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,0
AV021340,1979,11,Korean Air,Cessna,1970,Engine Failure,maintenance,0
AV021341,2007,9,Sunwing Airlines,McDonnell Douglas,1996,Runway Incursion,ground vehicle,-1
AV021342,1976,5,Pan American World Airways,Embraer,1990,Icing,weather,1
AV021343,2009,11,easyJet,Boeing,1999,Runway Excursion,crew error,-1
AV021344,1990,6,TAP Air Portugal,Yakovlev,1980,Controlled Flight into Terrain (CFIT),weather,1
AV021345,2007,4,SpiceJet,Airbus,1997,Runway Excursion,runway condition,0
AV021346,1988,13,SpiceJet,Airbus,1980,Loss of Control - Inflight (LOC-I),weather,2
AV021347,1993,3,Cameroon Airlines,Sud Aviation,1986,Structural Failure,fatigue,1
AV021348,2015,7,Swiss International,Bombardier,2009,Windshear / Microburst,crew error,0
AV021349,1985,3,Lufthansa,Britten-Norman,1970,Loss of Control - Inflight (LOC-I),weather,0
AV021350,1977,9,Air India,Sud Aviation,1966,Loss of Control - Inflight (LOC-I),crew error,1
AV021351,1973,3,Turkish Airlines,Airbus,2010,Engine Failure,mechanical,-1
-,1992,1,Air Astana,Airbus,1990,Engine Failure,manufacturing,0
AV021353,1993,10,Biman Bangladesh,Sud Aviation,1986,Controlled Flight into Terrain (CFIT),crew error,-1
AV021354,1993,9,ANA,Sud Aviation,1979,Turbulence,weather,0
AV021355,1971,4,TAME,Boeing,1980,Structural Failure,manufacturing,-1
-,1970,2,South African Airways,Boeing,2010,Loss of Control - Inflight (LOC-I),weather,1
-,2011,6,Citilink,Boeing,1988,Runway Incursion,crew error,0
AV021358,1997,8,TAP Air Portugal,McDonnell Douglas,1983,Turbulence,weather,0
AV021359,1973,10,Kenya Airways,Airbus,1990,Turbulence,weather,0
